antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"Heir of Fire,Queen of Shadows",Throne of Glass,0.03765008576329331,0.09451114922813036,0.021269296740994856,0.5649202733485194,5.97728710276201,1.0,0.017710943866968334,2.0812021229782762,0.8652778057271647,0.19180201082753287,0.519508466304578,0.394982822699668
Scarlet,Cress,0.100536307142249,0.092704520303056,0.0566953264663318,0.5639288738357325,6.083078494902066,1.0,0.0473751563396689,2.080613517518623,0.929008650899622,0.415211970074813,0.5193725352738178,0.5877495608848085
The Battle of the Labyrinth,The Titan's Curse,0.0181386572524195,0.018990808935419077,0.010225820195994887,0.563758389261745,29.685854414042335,1.0,0.009881352421769135,2.248774914901886,0.98416536039746,0.38009049773755654,0.5553134316052125,0.5511099638616417
"Heir of Fire,Throne of Glass",Queen of Shadows,0.037821612349914234,0.06183533447684391,0.021269296740994856,0.562358276643991,9.094448690248175,1.0,0.018930584690884378,2.143681955936331,0.9250288968311245,0.2713347921225383,0.5335128901790781,0.4531624947713714
Queen of Shadows,Crown of Midnight,0.0595045543543032,0.0888737550012769,0.0333702221843875,0.5608011444921316,6.31008720723091,1.0,0.0280818289992429,2.0745187141827603,0.8947662519026437,0.2901554404145077,0.5179604825141614,0.4681400358475983
Insurgent,Divergent,0.0727845407338043,0.1096450157487018,0.0406061121988592,0.5578947368421053,5.088190585158549,1.0,0.0326256500838392,2.013898178663651,0.8665369771132007,0.2863145258103241,0.5034505663719487,0.4641181758744688
The Wise Man's Fear,The Name of the Wind,0.020512508369346885,0.03706859821048147,0.011443179743137136,0.5578635014836796,15.049490091749378,1.0,0.010682809812104678,2.1779052510273007,0.9531031013163671,0.24802110817941958,0.5408432026469894,0.43328314647254584
Crown of Midnight,Throne of Glass,0.0888737550012769,0.0925342640674214,0.0495445645696773,0.5574712643678161,6.024484767735728,1.0,0.0413206970557258,2.050636857821671,0.9153623947809216,0.3757262750161394,0.5123466174980053,0.5464449238122429
The Battle of the Labyrinth,The Sea of Monsters,0.0181386572524195,0.021973339825917586,0.010104084241280661,0.5570469798657718,25.35103831638439,1.0,0.009705517361487403,2.207969278271792,0.9782989125929045,0.3367139959432049,0.5470951476359699,0.5084403874398111
"Catching Fire,The Hunger Games",Mockingjay,0.043910806174957115,0.0695540308747856,0.02444253859348199,0.556640625,8.002995915536374,1.0,0.021388365025052297,2.098627031683303,0.9152355233257166,0.2745664739884393,0.5234979894460319,0.4540293137330456
Harry Potter and the Order of the Phoenix,Harry Potter and the Half-Blood Prince,0.04013722126929674,0.037993138936535165,0.022298456260720412,0.5555555555555556,14.622523200401304,1.0,0.020773517236509567,2.164515437392796,0.9705682630450322,0.39938556067588327,0.5380028330014958,0.5712315023827439
Harry Potter and the Deathly Hallows,Harry Potter and the Half-Blood Prince,0.04262435677530017,0.037993138936535165,0.023670668953687822,0.5553319919517102,14.616638885230115,1.0,0.0220512358446434,2.1634271943372942,0.9730609142262158,0.41566265060240964,0.5377704400603495,0.5891784113257422
City of Ashes,City of Bones,0.041938250428816465,0.056089193825042884,0.023241852487135506,0.5541922290388548,9.880552585004658,1.0,0.02088956983015043,2.1173045147685965,0.9381348186411772,0.3107798165137615,0.5277013802101623,0.484282658861935
Harry Potter and the Prisoner of Azkaban,Harry Potter and the Goblet of Fire,0.04948542024013722,0.04631217838765009,0.02727272727272727,0.5511265164644714,11.900250336992105,1.0,0.024980949662978206,2.1246249925495206,0.9636550283538106,0.3979974968710888,0.5293287034150842,0.5700077026766801
Harry Potter and the Goblet of Fire,Harry Potter and the Philosopher's Stone,0.04631217838765009,0.08267581475128645,0.02547169811320755,0.55,6.652489626556017,1.0,0.021642801032101658,2.0384981894415857,0.8909417920209287,0.24606462303231147,0.5094427823485416,0.429045643153527
The Winner's Kiss,The Winner's Curse,0.021486396007060687,0.034268671252054295,0.011747519629922697,0.5467422096317279,15.95457861818767,1.0,0.011011209388765281,2.1306447440501546,0.9579039716785682,0.26694329183955734,0.5306585000655275,0.44477430197394563
Harry Potter and the Half-Blood Prince,Harry Potter and the Goblet of Fire,0.037993138936535165,0.04631217838765009,0.020754716981132074,0.54627539503386,11.795502048323717,1.0,0.018995171953196485,2.1019089799714976,0.9513673534194336,0.32658569500674756,0.5242420059437777,0.49721177159100405
Harry Potter and the Prisoner of Azkaban,Harry Potter and the Chamber of Secrets,0.04948542024013722,0.05042881646655232,0.02684391080617496,0.5424610051993068,10.756964830993057,1.0,0.024348419631114865,2.0753885337075735,0.954258875594231,0.3673708920187794,0.5181625108945012,0.5373869651846874
The Elite,The Selection,0.01935601679956175,0.032868707772840705,0.010469292105423337,0.5408805031446541,16.45578849289541,1.0,0.009833084845592347,2.10649144471395,0.9577697167759137,0.2507288629737609,0.5252769706188887,0.4296995108315863
"Blue Lily, Lily Blue",The Raven King,0.05849056603773585,0.052058319039451115,0.03156089193825043,0.5395894428152492,10.36509539246426,1.0,0.02851597139065989,2.0589051796659055,0.9596530016554848,0.3995656894679696,0.5143049763164577,0.5729248696778058
P.S. I Still Love You,To All the Boys I've Loved Before,0.01929514882220464,0.030251384746484873,0.010408424128066224,0.5394321766561514,17.831652374816723,1.0,0.009824719157305027,2.1055500755846865,0.9624913616381238,0.2659409020217729,0.5250647269824197,0.4417482814870294
Hollow City,Miss Peregrine's Home for Peculiar Children,0.01941688477691886,0.045772718972548546,0.010469292105423337,0.5391849529780565,11.779613819782565,1.0,0.009580528495207073,2.070738113250048,0.9332279531707879,0.19132369299221358,0.5170804103129738,0.3839541786166878
The Titan's Curse,The Battle of the Labyrinth,0.018990808935419077,0.0181386572524195,0.010225820195994887,0.5384615384615384,29.685854414042335,1.0,0.009881352421769135,2.1273662426197575,0.9850202536806744,0.38009049773755654,0.5299351940601708,0.5511099638616417
A Court of Thorns and Roses,A Court of Mist and Fury,0.0925342640674214,0.0938963139524985,0.0497999489231293,0.5381784728610856,5.731625132093538,1.0,0.0411113226128913,1.9620213281546497,0.9097086319975628,0.3644859813084112,0.4903215445978177,0.5342750931848492
The Evolution of Mara Dyer,The Unbecoming of Mara Dyer,0.022216811735346034,0.030251384746484873,0.011930123561994035,0.536986301369863,17.75080069457843,1.0,0.011258034242347862,2.094427482648124,0.96510609348321,0.2942942942942944,0.5225425524231408,0.4656762492764808
The Assassin's Blade,Throne of Glass,0.03061659261062755,0.0676243228437519,0.016434353886420353,0.536779324055666,7.93766653007249,1.0,0.014363927543343646,2.012811011199969,0.9016230157069036,0.20089285714285712,0.5031823681231581,0.3899018132429545
Throne of Glass,Crown of Midnight,0.0925342640674214,0.0888737550012769,0.0495445645696773,0.5354185832566697,6.024484767735727,1.0,0.0413206970557258,1.9611766897299243,0.9190547571613702,0.3757262750161394,0.4901020365800335,0.5464449238122429
Prodigy,Champion,0.04005145797598628,0.03747855917667239,0.02144082332761578,0.5353319057815846,14.283684259526948,1.0,0.01993975238975077,2.071417109974627,0.9687915661574199,0.38226299694189597,0.5172387081362628,0.5537071428221424
Queen of Shadows,A Court of Mist and Fury,0.0595045543543032,0.0938963139524985,0.0318379160636758,0.5350500715307581,5.698307516112254,1.0,0.0262506577464206,1.9488199278375489,0.8766754792892075,0.2619047619047619,0.4868689581239962,0.4370626604253972
"Heir of Fire,Crown of Midnight",Queen of Shadows,0.048027444253859346,0.06183533447684391,0.025643224699828472,0.5339285714285714,8.634683970675649,1.0,0.022673431620323106,2.012920355145469,0.9287956853174244,0.3044806517311609,0.5032093557781463,0.4743151872399445
Crown of Midnight,Heir of Fire,0.0888737550012769,0.0725291563803524,0.0474163616242444,0.5335249042145593,7.3560059270051985,1.0,0.0409704231496477,1.9882537181497169,0.9483391206780898,0.4159820761762509,0.4970460807534124,0.5936403863795802
Harry Potter and the Chamber of Secrets,Harry Potter and the Prisoner of Azkaban,0.05042881646655232,0.04948542024013722,0.02684391080617496,0.532312925170068,10.756964830993056,1.0,0.024348419631114865,2.03237299235927,0.9552069290291602,0.3673708920187794,0.5079643334370652,0.5373869651846874
City of Glass,City of Ashes,0.04691252144082333,0.041938250428816465,0.024957118353344767,0.5319926873857403,12.685142607193727,1.0,0.022989689280912298,2.047108503966552,0.9665089924403574,0.39060402684563755,0.5115061082192939,0.5635423559628088
The Lost Hero,The Son of Neptune,0.02014730050520421,0.018929940958061962,0.010712764014851786,0.5317220543806647,28.088944152475694,1.0,0.010331376805823939,2.095059287373429,0.984228348524379,0.3776824034334764,0.5226865387405347,0.5488192265472456
A Court of Mist and Fury,A Court of Thorns and Roses,0.0938963139524985,0.0925342640674214,0.0497999489231293,0.5303717135086129,5.731625132093537,1.0,0.0411113226128913,1.9323063836556644,0.9110761008168,0.3644859813084112,0.4824837259461234,0.5342750931848492
Shadow Kiss,Frostbite,0.02319069937305983,0.020390772414632663,0.012234463448779598,0.5275590551181103,25.87244094488189,1.0,0.01176158717572737,2.073506198389028,0.984172482552343,0.3902912621359224,0.517725097336612,0.5637795275590551
Siege and Storm,Ruin and Rising,0.05471698113207547,0.05051457975986278,0.02881646655231561,0.5266457680250783,10.425619108951466,1.0,0.026052461244700474,2.0058665500437334,0.9564145518486834,0.3771043771043771,0.5014623480419486,0.5485520860498906
Ruin and Rising,Shadow and Bone,0.05051457975986278,0.07924528301886792,0.026586620926243566,0.5263157894736842,6.641604010025063,1.0,0.022583578756594065,1.9438155136268342,0.894625598410261,0.257689110556941,0.4855478861087144,0.43090681248575985
Last Sacrifice,Spirit Bound,0.022703755554202933,0.01941688477691886,0.011930123561994035,0.5254691689008043,27.062485817778416,1.0,0.011489287356394746,2.06642656484864,0.9854212424880266,0.3951612903225807,0.5160728104203175,0.5699446157983645
The Sea of Monsters,The Titan's Curse,0.021973339825917586,0.018990808935419077,0.011504047720494247,0.5235457063711911,27.568373108885574,1.0,0.011086756222187213,2.058978592873917,0.985378609165017,0.39049586776859496,0.5143222938494942,0.5646574685702109
Harry Potter and the Order of the Phoenix,Harry Potter and the Deathly Hallows,0.04013722126929674,0.04262435677530017,0.021012006861063463,0.5235042735042735,12.281810521247142,1.0,0.019301183621711793,2.009200901476052,0.9569896865107731,0.34027777777777773,0.5022896917548894,0.5082310099915733
Spirit Bound,Shadow Kiss,0.01941688477691886,0.02319069937305983,0.010104084241280661,0.5203761755485894,22.43900311834062,1.0,0.009653793103657795,2.036615469934601,0.9743536529731589,0.31086142322097376,0.5089892938738644,0.47803585680316607
Clockwork Prince,Clockwork Angel,0.05428816466552316,0.054802744425385935,0.028216123499142366,0.5197472353870458,9.483963637891947,1.0,0.025240983085654433,1.9681245486142458,0.9459106040630306,0.34888653234358424,0.49190207464050034,0.5173071075213789
Onyx,Opal,0.025199342625844542,0.025321078580558768,0.01308661513177917,0.5193236714975845,20.509539901523596,1.0,0.012448540596971737,2.0277239872746162,0.9758325407140108,0.3495934959349593,0.5068362330003008,0.5180752972872538
Opal,Obsidian,0.025321078580558768,0.03335565159169761,0.013147483109136283,0.5192307692307692,15.56650056148231,1.0,0.012302882034077168,2.0106202446892687,0.9600694805840625,0.2887700534759359,0.502641036943033,0.4566956765861875
Bloodlines,The Golden Lily,0.019477752754275976,0.01783431736563394,0.010104084241280661,0.5187499999999999,29.08718003412969,1.0,0.009756711817091554,2.040863756123358,0.984802329312283,0.3713646532438478,0.5100113875805652,0.5426514505119453
Fairest,Scarlet,0.027025381946557916,0.07431980035303427,0.013999634792135857,0.5180180180180181,6.970121226877984,1.0,0.011991113801403176,1.9205701338469756,0.8803214970556635,0.1602787456445993,0.47932127945936476,0.3531941031941032
Heir of Fire,Throne of Glass,0.0725291563803524,0.0925342640674214,0.0375414999574359,0.517605633802817,5.593664563276624,1.0,0.0308300678483491,1.881169846750747,0.8854470471070482,0.294392523364486,0.4684158893322412,0.4616547028259715
Lola and the Boy Next Door,Anna and the French Kiss,0.04425385934819897,0.06586620926243568,0.022898799313893655,0.5174418604651163,7.855953246124031,1.0,0.019983965353394785,1.9357953253838682,0.9131169491115287,0.2625368731563422,0.4834164609826713,0.43254905523255816
Opal,Onyx,0.025321078580558768,0.025199342625844542,0.01308661513177917,0.516826923076923,20.509539901523596,1.0,0.012448540596971737,2.0174978779485007,0.9759544207540676,0.3495934959349593,0.5043365294555584,0.5180752972872538
A Court of Wings and Ruin,A Court of Thorns and Roses,0.05360205831903945,0.09708404802744425,0.027701543739279588,0.5168,5.32322261484099,1.0,0.022497638935064096,1.8686174502743291,0.8581420501331957,0.22524407252440728,0.46484498480243164,0.40106784452296823
Prodigy,Legend,0.04005145797598628,0.05257289879931389,0.020668953687821612,0.5160599571734475,9.816083361569982,1.0,0.01856333244088511,1.9577365321270814,0.9355984568007643,0.28724672228843856,0.4892060378964786,0.45460420370907284
Harry Potter and the Order of the Phoenix,Harry Potter and the Prisoner of Azkaban,0.04013722126929674,0.04948542024013722,0.020668953687821612,0.514957264957265,10.406242130678875,1.0,0.01868274642603909,1.9596512040864134,0.941701096515294,0.2997512437810945,0.489705107768809,0.46631745396910046
Clockwork Angel,Clockwork Prince,0.054802744425385935,0.05428816466552316,0.028216123499142366,0.514866979655712,9.483963637891947,1.0,0.025240983085654433,1.9493866541249378,0.9464255721806586,0.34888653234358424,0.4870181357382427,0.5173071075213789
"The Raven Boys,The Dream Thieves",The Raven King,0.045368782161234994,0.052058319039451115,0.023327615780445968,0.5141776937618147,9.876955369460887,1.0,0.02096579324426504,1.9512106973857208,0.9414674570753645,0.31481481481481477,0.4874976847247588,0.481141565167563
Harry Potter and the Half-Blood Prince,Harry Potter and the Prisoner of Azkaban,0.027147117901272142,0.035364294844482315,0.013938766814778744,0.5134529147982062,14.518963747366145,1.0,0.012978728133140233,1.9826153202735521,0.9571072648969006,0.28696741854636587,0.4956157204202252,0.4538004677261255
Harry Potter and the Goblet of Fire,Harry Potter and the Order of the Phoenix,0.04631217838765009,0.04013722126929674,0.023756432246998284,0.512962962962963,12.780231085786642,1.0,0.02189759009559003,1.9708209145041056,0.9665155961873101,0.37893296853625175,0.49259722553146423,0.5524216524216524
Heir of Fire,Queen of Shadows,0.0725291563803524,0.0595045543543032,0.0371158593683493,0.511737089201878,8.599965074183778,1.0,0.0328000442402429,1.9262070184858984,0.9528282900581444,0.3910313901345292,0.4808450024307079,0.5677426504664611
Frostbite,Vampire Academy,0.020390772414632663,0.02483413476170187,0.010408424128066224,0.5104477611940298,20.55428007023705,1.0,0.009902036938026043,1.9919546637489625,0.9711508484146865,0.2989510489510489,0.49798054232923755,0.46478270412642664
Winter,Scarlet,0.0829147867540648,0.100536307142249,0.0422235464373882,0.5092402464065708,5.06523723500253,1.0,0.0338875999696475,1.8327984034381788,0.8751377398094998,0.2989752863170585,0.4543862553982574,0.4646116558027774
"Heir of Fire,Crown of Midnight",A Court of Thorns and Roses,0.048027444253859346,0.09708404802744425,0.02444253859348199,0.5089285714285714,5.242144119131751,1.0,0.01977983988890491,1.838665211289568,0.850064801643749,0.2025586353944563,0.45612719821971337,0.3803476779404341
Empire of Storms,Heir of Fire,0.04922813036020583,0.07401372212692968,0.024957118353344767,0.5069686411149825,6.849657422248779,1.0,0.021313561192036222,1.878148846286722,0.8982252467897034,0.2539267015706806,0.46756083684363214,0.42208223481009843
Cress,Winter,0.092704520303056,0.0829147867540648,0.0469907210351579,0.5068870523415978,6.11334928527387,1.0,0.0393041455030921,1.8597873318898013,0.9218866007979308,0.3653209794837855,0.4623041124901837,0.5368110826389714
